amount,location,device,is_fraud
92065,kolkata,web,1
93049,delhi,web,0
69975,mumbai,iphone,0
25581,chennai,iphone,0
6450,chennai,iphone,0
27496,chennai,android,0
19628,kolkata,web,0
15893,chennai,android,0
454,chennai,web,0
53605,chennai,iphone,0
42085,kolkata,android,0
64711,chennai,android,1
84897,mumbai,android,0
4180,chennai,iphone,0
73098,mumbai,android,1
2085,kolkata,iphone,0
7334,delhi,web,0
54430,chennai,iphone,0
82250,chennai,android,1
72996,chennai,android,0
38281,bangalore,web,0
44804,kolkata,iphone,0
72921,kolkata,web,0
17944,bangalore,iphone,0
98024,delhi,iphone,0
87094,mumbai,android,1
96765,mumbai,android,0
72034,delhi,android,1
93497,delhi,android,1
33029,mumbai,iphone,0
38304,bangalore,web,1
24006,chennai,web,0
6854,bangalore,iphone,0
17780,chennai,web,0
82989,kolkata,android,1
70616,delhi,android,1
49232,kolkata,android,0
66401,mumbai,web,0
16171,chennai,android,0
1296,mumbai,iphone,0
55838,chennai,iphone,1
20754,delhi,android,0
43062,chennai,web,0
83796,chennai,iphone,1
97813,bangalore,web,1
15881,bangalore,iphone,0
24695,delhi,web,0
70606,delhi,iphone,1
41167,delhi,web,0
21125,kolkata,android,0
75192,delhi,iphone,1
14733,delhi,web,1
25033,delhi,android,0
93063,chennai,android,0
66562,kolkata,android,0
90790,kolkata,iphone,1
9881,bangalore,android,0
97051,bangalore,iphone,0
88907,mumbai,android,1
38809,delhi,android,0
10811,bangalore,web,0
64539,bangalore,android,0
44177,chennai,android,0
49014,chennai,android,0
17394,mumbai,iphone,0
81354,chennai,iphone,1
94429,kolkata,iphone,1
25828,delhi,android,0
79317,kolkata,android,0
46306,chennai,web,0
88056,chennai,iphone,1
83351,delhi,web,1
28162,bangalore,web,0
44973,chennai,android,1
29235,kolkata,android,0
58300,delhi,iphone,0
46470,kolkata,web,0
89747,mumbai,iphone,0
24965,bangalore,android,0
96757,delhi,android,0
87990,mumbai,android,0
3039,bangalore,web,0
77081,bangalore,android,1
34782,bangalore,iphone,0
11839,kolkata,iphone,0
66928,chennai,web,1
981,mumbai,iphone,0
45788,delhi,android,0
8485,mumbai,iphone,0
6934,mumbai,web,0
79543,bangalore,web,1
89571,kolkata,web,1
28104,mumbai,iphone,0
83450,mumbai,android,1
6851,delhi,android,0
52241,delhi,iphone,0
3018,delhi,iphone,0
8195,bangalore,android,0
66933,kolkata,web,0
59799,kolkata,android,0
92472,mumbai,iphone,1
12007,mumbai,web,0
74926,bangalore,web,1
77851,chennai,web,0
29813,chennai,android,0
10621,mumbai,android,0
17797,delhi,web,0
35065,bangalore,android,0
17656,bangalore,android,0
35576,bangalore,android,0
18776,mumbai,iphone,0
92531,chennai,android,1
78757,delhi,iphone,1
13536,bangalore,android,0
32537,chennai,web,0
12411,chennai,android,0
18852,kolkata,iphone,0
56337,mumbai,android,0
14475,chennai,android,0
62338,delhi,web,0
69699,kolkata,iphone,0
43406,bangalore,web,1
53608,bangalore,web,0
82107,bangalore,web,1
27152,mumbai,iphone,0
96000,chennai,android,0
1421,mumbai,android,0
68771,delhi,iphone,0
8629,bangalore,android,0
53279,kolkata,android,0
51721,chennai,android,0
72386,kolkata,web,0
37145,delhi,web,0
1745,chennai,android,0
81561,bangalore,iphone,0
17301,kolkata,iphone,0
54495,delhi,iphone,0
27535,delhi,iphone,0
29281,bangalore,android,0
76245,kolkata,web,1
14232,kolkata,android,0
53525,bangalore,android,1
44186,bangalore,android,0
46202,kolkata,iphone,0
89371,bangalore,android,1
13312,kolkata,iphone,0
68535,delhi,android,0
17584,delhi,iphone,0
19543,mumbai,iphone,0
33358,chennai,iphone,1
21420,kolkata,iphone,1
42344,chennai,web,0
71773,chennai,android,0
63133,chennai,iphone,0
41263,mumbai,web,0
14185,bangalore,android,0
19351,chennai,android,0
68605,chennai,iphone,0
80333,mumbai,iphone,0
51111,chennai,android,0
65020,chennai,iphone,0
81043,delhi,iphone,0
87102,bangalore,web,1
91978,mumbai,web,0
84150,delhi,web,0
28190,kolkata,android,1
28914,mumbai,android,0
52401,mumbai,iphone,0
84889,mumbai,android,0
84905,delhi,iphone,0
90604,mumbai,android,1
51956,kolkata,android,0
25610,chennai,iphone,0
97508,mumbai,iphone,1
76180,delhi,android,0
50292,delhi,iphone,0
54171,mumbai,iphone,1
20301,delhi,android,0
15654,chennai,android,0
51985,bangalore,iphone,0
89306,mumbai,web,1
43814,delhi,iphone,0
66661,bangalore,android,0
68689,mumbai,android,0
92380,bangalore,android,0
68183,bangalore,web,0
83952,mumbai,iphone,1
37054,chennai,android,0
16851,delhi,web,0
41279,mumbai,iphone,1
5372,mumbai,iphone,0
92856,mumbai,android,1
41834,mumbai,iphone,0
20013,chennai,android,1
32164,chennai,iphone,0
61397,kolkata,android,0
97312,delhi,android,1
86975,kolkata,web,1
56386,mumbai,iphone,0
62365,delhi,android,0
61771,delhi,android,1
33550,mumbai,android,0
13055,mumbai,android,0
88610,delhi,android,1
4503,mumbai,web,0
94477,kolkata,iphone,1
92006,chennai,iphone,0
65144,bangalore,iphone,0
58047,mumbai,iphone,1
91968,kolkata,web,1
31943,mumbai,web,0
78479,chennai,iphone,0
13661,delhi,iphone,0
74806,delhi,iphone,1
55826,delhi,web,0
96914,mumbai,android,1
88946,mumbai,web,1
89760,mumbai,web,0
13493,kolkata,android,0
30388,delhi,web,0
4290,bangalore,iphone,0
51808,chennai,web,0
12331,chennai,android,0
8637,bangalore,web,0
79298,chennai,android,1
76829,mumbai,iphone,1
12568,mumbai,web,0
93084,bangalore,web,1
31662,mumbai,web,0
70464,mumbai,web,0
69114,kolkata,web,0
4829,kolkata,web,0
17045,kolkata,iphone,0
57679,kolkata,android,0
33030,delhi,iphone,0
11126,mumbai,web,0
4723,delhi,iphone,0
88963,bangalore,web,1
57452,kolkata,android,0
62877,bangalore,web,1
80235,kolkata,iphone,1
94622,chennai,android,1
70214,mumbai,web,1
39679,bangalore,web,0
6399,bangalore,web,0
85700,bangalore,iphone,1
65852,chennai,android,0
23670,bangalore,android,1
26929,kolkata,web,0
92529,chennai,android,0
84472,chennai,web,1
26724,bangalore,iphone,0
30739,kolkata,web,0
55445,kolkata,web,0
26062,chennai,android,0
26775,kolkata,android,0
40343,mumbai,android,0
88353,chennai,web,1
60690,chennai,iphone,0
19208,bangalore,web,0
52620,chennai,android,0
1798,mumbai,web,0
92223,mumbai,iphone,1
22737,bangalore,iphone,0
23412,bangalore,android,0
26997,delhi,web,0
47629,mumbai,android,0
71171,kolkata,web,1
44888,kolkata,android,0
96520,delhi,android,1
96313,mumbai,android,0
78818,bangalore,web,1
26229,chennai,web,0
24423,bangalore,iphone,1
21589,mumbai,iphone,0
38054,bangalore,android,0
6851,mumbai,web,0
67032,chennai,android,1
85201,delhi,iphone,1
5319,chennai,android,0
28382,mumbai,iphone,0
51684,kolkata,web,0
22537,kolkata,iphone,0
70068,kolkata,web,0
98979,kolkata,web,1
23193,kolkata,android,0
96992,kolkata,android,0
55969,chennai,web,0
33229,bangalore,web,0
97194,bangalore,android,1
37442,chennai,iphone,0
29005,chennai,android,0
74866,chennai,iphone,0
37161,mumbai,iphone,0
76427,mumbai,web,1
44434,delhi,iphone,0
66018,chennai,web,0
86542,mumbai,web,0
5436,mumbai,android,0
95940,chennai,iphone,1
79043,kolkata,iphone,0
6859,bangalore,iphone,0
16319,chennai,android,0
63554,kolkata,android,0
40684,kolkata,iphone,0
57464,mumbai,iphone,0
38575,bangalore,iphone,0
20082,mumbai,iphone,0
42882,kolkata,web,0
52791,delhi,iphone,0
64179,kolkata,iphone,0
39914,delhi,iphone,0
649,bangalore,iphone,0
50129,bangalore,iphone,0
50367,delhi,web,1
7740,bangalore,android,0
66855,delhi,iphone,0
29077,bangalore,web,0
64425,bangalore,android,0
34440,mumbai,android,0
7257,mumbai,android,0
14498,bangalore,web,0
51891,chennai,web,0
75282,chennai,android,1
51362,delhi,web,0
49254,mumbai,web,0
60478,delhi,web,0
44258,chennai,web,0
5369,mumbai,iphone,0
69768,kolkata,iphone,0
67700,kolkata,iphone,0
55056,bangalore,iphone,0
10149,kolkata,iphone,0
71931,kolkata,web,1
32574,delhi,iphone,0
3090,chennai,iphone,0
25261,kolkata,android,0
38230,mumbai,web,1
16128,delhi,android,0
24846,kolkata,android,1
83547,kolkata,web,0
81471,bangalore,android,1
70686,kolkata,web,1
4286,mumbai,web,0
96854,chennai,iphone,1
74800,chennai,iphone,1
72185,kolkata,android,0
31610,delhi,web,1
54795,kolkata,web,0
72066,chennai,android,1
3162,bangalore,android,0
93032,delhi,web,1
87545,delhi,web,1
4929,delhi,web,0
44264,bangalore,web,0
6447,kolkata,web,0
92462,kolkata,web,1
66025,mumbai,web,0
82679,bangalore,iphone,1
26236,bangalore,iphone,0
9212,mumbai,web,0
72498,delhi,iphone,1
75627,delhi,iphone,1
72612,chennai,iphone,1
36721,mumbai,android,0
49375,kolkata,android,0
94557,chennai,android,0
27731,mumbai,android,0
63804,chennai,web,0
99908,kolkata,iphone,0
1549,chennai,web,0
5355,mumbai,android,0
58909,delhi,web,0
35076,delhi,iphone,0
14533,kolkata,web,0
49539,delhi,android,0
94815,delhi,iphone,1
57244,chennai,iphone,0
22376,delhi,web,0
99430,delhi,web,1
36229,kolkata,web,0
81797,kolkata,android,1
3469,mumbai,android,0
43356,kolkata,android,0
80717,kolkata,web,0
10319,mumbai,iphone,0
60568,mumbai,android,0
59382,bangalore,android,0
54826,bangalore,web,1
86914,mumbai,web,1
30006,mumbai,iphone,0
75604,delhi,iphone,1
6169,chennai,iphone,0
63625,bangalore,iphone,0
27689,delhi,iphone,0
74720,chennai,android,1
79562,mumbai,android,0
94982,kolkata,iphone,1
55712,delhi,web,0
22269,delhi,web,0
72127,mumbai,web,1
83407,kolkata,android,1
42529,delhi,iphone,0
84799,bangalore,web,1
14255,mumbai,iphone,0
98633,kolkata,web,0
88923,kolkata,web,0
94698,delhi,web,1
27667,delhi,web,0
14476,mumbai,iphone,0
43586,bangalore,web,1
42144,bangalore,android,1
35796,delhi,iphone,0
34197,mumbai,iphone,0
32496,mumbai,android,0
21223,kolkata,iphone,0
15492,delhi,android,0
3301,bangalore,iphone,0
20573,bangalore,iphone,0
71741,bangalore,android,0
45912,bangalore,web,0
93105,kolkata,android,1
38669,mumbai,web,0
22744,mumbai,web,0
7779,chennai,web,0
67078,bangalore,web,0
32869,kolkata,android,0
5779,mumbai,iphone,0
61149,mumbai,web,0
59591,kolkata,iphone,0
67963,bangalore,android,0
97190,bangalore,android,0
38203,delhi,web,0
61624,bangalore,iphone,0
19077,chennai,iphone,0
38734,chennai,android,0
64262,chennai,web,0
33804,kolkata,iphone,0
86718,delhi,iphone,1
93470,chennai,iphone,1
59919,mumbai,web,1
36951,mumbai,android,0
38654,delhi,iphone,0
49292,mumbai,android,0
64196,chennai,web,0
79364,kolkata,iphone,1
86918,bangalore,iphone,1
6198,bangalore,web,0
69090,chennai,android,1
62818,kolkata,web,0
59408,mumbai,web,0
87074,bangalore,android,1
59304,bangalore,iphone,0
53008,delhi,iphone,0
33929,chennai,android,0
73809,bangalore,android,1
3658,chennai,android,0
98162,chennai,iphone,1
72979,delhi,android,0
15068,bangalore,web,0
35610,chennai,iphone,0
45910,mumbai,iphone,0
34955,kolkata,web,0
70933,kolkata,iphone,0
94091,kolkata,web,1
47968,delhi,web,0
16816,mumbai,web,0
56804,kolkata,web,0
37033,kolkata,android,0
43037,delhi,android,0
88548,delhi,web,0
896,chennai,android,0
28280,mumbai,android,0
87360,mumbai,android,0
97365,bangalore,iphone,0
56184,mumbai,iphone,0
13399,bangalore,web,0
39959,mumbai,android,0
60850,bangalore,android,0
55412,kolkata,web,0
28369,bangalore,iphone,0
19260,chennai,iphone,0
18199,chennai,iphone,0
7828,kolkata,android,0
48545,bangalore,iphone,0
42976,bangalore,iphone,0
13276,kolkata,iphone,0
42457,mumbai,android,0
58478,mumbai,android,0
79860,chennai,android,1
94133,chennai,iphone,0
20591,bangalore,iphone,0
10155,delhi,web,0
79803,bangalore,web,0
18032,mumbai,iphone,0
24286,chennai,android,0
98753,mumbai,iphone,1
43021,mumbai,iphone,0
59690,mumbai,iphone,1
47746,kolkata,iphone,0
93800,kolkata,iphone,0
21605,kolkata,web,0
20323,chennai,iphone,0
97571,bangalore,android,1
88931,chennai,android,1
36071,bangalore,android,0
95975,delhi,android,1
89720,mumbai,web,1
86502,kolkata,web,1
4715,kolkata,iphone,0
84933,kolkata,web,1
63136,delhi,android,0
19371,bangalore,iphone,0
59382,mumbai,iphone,0
84187,mumbai,web,1
5265,mumbai,web,0
55094,bangalore,iphone,0
12576,delhi,android,0
89664,mumbai,iphone,1
22033,kolkata,android,0
58556,kolkata,android,0
60436,kolkata,android,0
77729,kolkata,iphone,0
94707,delhi,iphone,0
45072,bangalore,android,1
56206,chennai,web,0
7320,delhi,iphone,0
32218,kolkata,iphone,0
18582,mumbai,android,0
17026,delhi,iphone,0
64027,mumbai,web,0
33280,chennai,web,0
29678,chennai,web,0
38340,mumbai,web,1
48210,kolkata,iphone,0
96943,chennai,android,0
79347,bangalore,iphone,1
91952,delhi,web,0
87089,chennai,android,1
74666,kolkata,iphone,0
9557,kolkata,web,0
89596,bangalore,iphone,0
12154,mumbai,web,0
77581,mumbai,web,1
51819,bangalore,android,0
37084,mumbai,web,0
6560,chennai,iphone,0
86468,delhi,web,1
64694,mumbai,iphone,0
74176,bangalore,web,0
62377,mumbai,android,0
32413,kolkata,android,0
32969,mumbai,android,0
55137,delhi,android,0
84543,mumbai,web,1
20223,delhi,web,0
98488,mumbai,iphone,0
70278,kolkata,iphone,1
57135,chennai,android,1
35591,delhi,android,0
4821,mumbai,android,0
37587,delhi,iphone,1
28064,kolkata,web,0
54214,mumbai,iphone,0
65969,chennai,android,0
66118,bangalore,android,0
53843,mumbai,android,1
45755,delhi,android,0
32541,kolkata,android,0
85206,kolkata,iphone,1
46147,chennai,web,0
3654,mumbai,web,0
95164,delhi,android,1
96861,mumbai,iphone,1
38302,chennai,android,0
36885,chennai,android,0
45677,chennai,android,0
14929,kolkata,android,0
66059,mumbai,android,0
4299,chennai,web,0
28900,chennai,android,1
67268,mumbai,iphone,0
91714,chennai,web,0
84632,kolkata,web,1
25530,chennai,web,0
31914,kolkata,web,0
62220,bangalore,web,0
29033,kolkata,web,1
16275,bangalore,iphone,0
73689,kolkata,android,1
34764,chennai,iphone,0
68742,bangalore,web,0
56445,bangalore,iphone,0
19330,chennai,android,0
33753,kolkata,iphone,0
91405,mumbai,android,1
60577,chennai,iphone,0
84732,chennai,android,1
75164,mumbai,android,1
55794,chennai,android,0
11369,bangalore,android,0
7154,mumbai,android,0
81210,kolkata,iphone,0
10479,bangalore,web,0
62742,kolkata,web,0
96826,kolkata,android,0
71937,kolkata,web,1
49207,kolkata,android,0
76688,chennai,android,0
12964,mumbai,web,0
28839,bangalore,iphone,0
78120,delhi,android,1
71714,chennai,iphone,0
13605,kolkata,android,0
9680,mumbai,web,0
34657,kolkata,iphone,0
91365,mumbai,iphone,1
60456,mumbai,iphone,0
81552,bangalore,web,1
79787,delhi,web,0
75339,delhi,web,1
23624,kolkata,web,0
77059,bangalore,web,1
42623,kolkata,web,0
59969,mumbai,web,0
17816,delhi,iphone,0
3563,chennai,web,0
90274,chennai,android,1
77740,delhi,web,0
32763,bangalore,android,0
75357,mumbai,iphone,0
36810,mumbai,android,0
30198,delhi,iphone,0
25803,kolkata,android,0
46374,chennai,web,0
90516,delhi,iphone,1
35042,chennai,web,0
5800,kolkata,android,0
5163,delhi,android,0
67661,mumbai,web,0
75544,delhi,iphone,1
52071,kolkata,iphone,0
61450,mumbai,web,0
35232,delhi,web,0
95442,delhi,android,1
57386,mumbai,iphone,0
54807,kolkata,web,0
31244,mumbai,iphone,0
16205,chennai,android,0
241,kolkata,android,0
84528,mumbai,android,1
66854,kolkata,web,0
3465,chennai,web,0
41428,delhi,android,0
4961,delhi,web,0
92538,delhi,iphone,1
22204,bangalore,iphone,0
15358,bangalore,android,0
63193,mumbai,web,0
4926,mumbai,android,0
4059,kolkata,web,0
54292,kolkata,web,0
85461,kolkata,iphone,0
58478,bangalore,web,0
18395,mumbai,android,0
79312,kolkata,iphone,0
82527,delhi,android,0
17084,chennai,android,0
19961,bangalore,iphone,0
28994,delhi,iphone,1
47524,mumbai,web,0
2772,mumbai,web,0
49425,delhi,web,0
13891,bangalore,iphone,0
69489,chennai,android,0
9209,chennai,web,0
49828,mumbai,android,0
72198,chennai,iphone,1
47967,chennai,iphone,0
21839,mumbai,web,0
95594,kolkata,android,1
64403,mumbai,iphone,0
58127,chennai,web,0
89933,chennai,iphone,0
75002,kolkata,android,0
91438,delhi,android,1
32350,mumbai,web,0
47503,kolkata,android,0
98271,bangalore,web,0
14824,bangalore,android,0
34364,delhi,iphone,1
37721,chennai,android,0
57114,bangalore,iphone,0
90583,delhi,android,1
84072,kolkata,web,1
7645,kolkata,iphone,0
85633,bangalore,android,1
63787,mumbai,iphone,1
59047,delhi,web,0
10147,delhi,iphone,0
1471,mumbai,web,0
27823,kolkata,iphone,0
18112,kolkata,android,0
42716,mumbai,android,0
65836,bangalore,iphone,0
34064,kolkata,web,0
63266,delhi,web,0
28240,kolkata,android,0
35271,mumbai,android,0
73178,chennai,iphone,1
95774,mumbai,iphone,1
64158,mumbai,android,0
98611,delhi,android,1
36289,delhi,iphone,0
54696,bangalore,web,0
17905,mumbai,android,0
72778,chennai,iphone,1
26096,delhi,web,0
56737,bangalore,iphone,0
84713,mumbai,android,1
37201,chennai,web,0
71732,kolkata,web,0
81923,delhi,android,1
4046,kolkata,iphone,0
2563,mumbai,android,0
41684,mumbai,web,0
70798,bangalore,android,1
39780,kolkata,web,0
28626,mumbai,web,1
84515,bangalore,android,1
10595,chennai,android,0
7648,delhi,web,1
98063,mumbai,iphone,1
77197,bangalore,android,0
40502,delhi,iphone,0
9203,chennai,web,0
386,bangalore,web,0
40257,bangalore,iphone,0
20113,bangalore,android,0
65562,delhi,android,0
65485,kolkata,iphone,1
79203,mumbai,iphone,1
97229,kolkata,web,1
89991,bangalore,web,1
22125,bangalore,android,0
30568,chennai,web,0
74315,kolkata,android,1
57842,mumbai,iphone,0
68665,delhi,web,0
68807,delhi,android,0
10191,chennai,iphone,0
83189,chennai,android,0
66763,chennai,iphone,0
72106,bangalore,android,0
52209,chennai,iphone,0
98308,bangalore,web,1
24479,mumbai,iphone,0
81970,chennai,android,1
93455,delhi,iphone,0
96264,kolkata,android,1
90494,mumbai,android,1
33875,mumbai,web,0
39949,mumbai,web,0
78859,kolkata,iphone,1
49431,mumbai,web,0
38116,mumbai,web,0
95581,delhi,web,1
28906,kolkata,android,0
6616,bangalore,web,0
72454,kolkata,web,1
2044,chennai,android,0
16662,delhi,web,0
48213,chennai,web,0
53623,mumbai,android,0
72533,chennai,iphone,1
72940,delhi,iphone,1
76216,chennai,iphone,1
937,chennai,android,0
75053,bangalore,iphone,0
9245,bangalore,iphone,0
1912,mumbai,iphone,0
94677,bangalore,web,1
72186,bangalore,iphone,0
73286,chennai,iphone,1
22131,bangalore,android,0
16059,delhi,web,0
97403,bangalore,web,1
95709,mumbai,web,1
7071,kolkata,web,0
8110,kolkata,web,0
63008,chennai,android,0
64760,kolkata,web,0
71534,kolkata,web,1
56018,kolkata,iphone,0
11725,kolkata,android,0
1817,mumbai,iphone,0
63820,mumbai,iphone,1
75950,chennai,android,1
42533,mumbai,android,0
33105,chennai,iphone,0
78411,mumbai,android,1
25473,bangalore,android,0
64450,kolkata,android,0
97040,bangalore,web,0
29098,delhi,android,0
81703,bangalore,android,0
19683,mumbai,web,0
59382,mumbai,iphone,0
67326,mumbai,web,0
67025,kolkata,android,0
80229,chennai,iphone,0
58443,delhi,android,0
37088,delhi,iphone,0
23139,bangalore,web,0
49114,kolkata,android,0
66142,bangalore,iphone,0
23401,bangalore,android,0
87025,bangalore,iphone,1
92625,chennai,android,0
30544,delhi,web,0
41433,chennai,web,0
36732,chennai,web,0
65681,chennai,iphone,0
70615,kolkata,android,1
42828,delhi,android,0
92541,mumbai,iphone,1
46443,bangalore,web,0
45068,kolkata,web,0
76582,delhi,iphone,1
50571,kolkata,web,0
15346,mumbai,android,0
25928,bangalore,android,0
30718,delhi,web,0
73798,delhi,web,1
15538,mumbai,iphone,0
6293,delhi,web,0
83175,delhi,android,1
13249,bangalore,iphone,0
7923,kolkata,web,0
97910,bangalore,android,1
54302,kolkata,iphone,0
66223,delhi,android,0
77405,mumbai,iphone,1
18800,mumbai,web,0
55132,kolkata,android,0
1055,bangalore,iphone,0
25170,kolkata,web,0
63452,kolkata,iphone,0
25485,kolkata,android,0
47863,bangalore,web,0
85564,chennai,iphone,1
14865,mumbai,iphone,0
83189,kolkata,android,1
34783,bangalore,android,0
32151,mumbai,web,0
2118,kolkata,android,0
16363,bangalore,iphone,0
55759,delhi,iphone,0
42663,mumbai,iphone,0
67039,delhi,iphone,0
96691,mumbai,web,1
76518,bangalore,android,0
45156,bangalore,web,0
31702,kolkata,android,0
63329,bangalore,web,0
43638,bangalore,web,1
6019,kolkata,android,0
69576,kolkata,android,1
29020,delhi,android,0
28497,bangalore,android,0
43052,kolkata,web,0
81324,bangalore,android,0
17853,mumbai,web,0
63158,delhi,iphone,0
87672,kolkata,android,1
9101,chennai,iphone,0
82830,chennai,web,0
94466,delhi,iphone,1
54609,chennai,web,1
44358,chennai,android,0
78124,mumbai,web,0
48288,kolkata,web,0
3280,mumbai,iphone,0
38916,mumbai,iphone,0
27347,bangalore,web,0
89001,bangalore,android,1
25408,kolkata,iphone,0
37034,chennai,iphone,0
84793,bangalore,iphone,0
54845,mumbai,web,0
90023,chennai,web,1
22350,chennai,web,0
93257,chennai,android,0
10979,bangalore,web,0
96467,kolkata,iphone,0
54846,chennai,iphone,0
6894,kolkata,web,0
87330,bangalore,android,0
30203,delhi,android,0
53338,mumbai,android,1
64834,chennai,web,1
41217,mumbai,android,0
3640,kolkata,web,0
72732,bangalore,iphone,1
93468,delhi,android,1
48186,mumbai,android,0
73042,kolkata,iphone,0
76629,mumbai,android,1
79088,mumbai,android,1
25430,kolkata,web,0
20275,delhi,android,0
96259,delhi,iphone,1
59275,kolkata,iphone,0
24725,mumbai,android,0
86340,delhi,web,1
34624,kolkata,iphone,0
77819,mumbai,web,1
99430,mumbai,iphone,0
59113,mumbai,android,0
95436,delhi,web,1
96033,mumbai,iphone,0
77788,chennai,android,1
92228,delhi,iphone,0
90224,bangalore,android,0
81526,delhi,android,0
97478,kolkata,android,1
88289,kolkata,web,1
12323,mumbai,iphone,0
16695,bangalore,web,0
4128,kolkata,android,0
1718,chennai,android,0
22520,delhi,android,0
85254,chennai,web,1
24776,mumbai,web,0
31855,delhi,iphone,0
72118,delhi,web,1
84574,mumbai,web,1
59527,chennai,iphone,0
27434,delhi,iphone,0
64195,mumbai,iphone,0
8655,kolkata,web,0
43590,delhi,iphone,0
59861,delhi,web,0
77058,kolkata,web,1
66813,mumbai,web,0
35662,mumbai,iphone,0
29434,delhi,web,0
74696,bangalore,iphone,1
12894,bangalore,android,0
22951,bangalore,iphone,0
68123,mumbai,iphone,0
87709,mumbai,web,0
17112,bangalore,iphone,0
75584,kolkata,android,1
15284,delhi,web,0
11693,mumbai,iphone,0
91136,kolkata,web,1
62820,delhi,iphone,0
86857,bangalore,web,0
90100,chennai,iphone,1
85570,bangalore,iphone,1
99351,chennai,web,0
16922,bangalore,web,0
13911,mumbai,android,0
98580,mumbai,android,1
23260,bangalore,android,0
50511,kolkata,android,0
11533,delhi,iphone,0
55377,kolkata,web,0
43285,kolkata,android,0
82192,delhi,android,0
67363,bangalore,iphone,0
84984,delhi,android,1
18370,delhi,web,0
42817,chennai,iphone,0
77661,mumbai,android,1
81446,mumbai,android,1
29051,delhi,iphone,1
12213,bangalore,web,0
49692,mumbai,android,0
48767,bangalore,web,0
11882,chennai,web,0
6736,mumbai,iphone,0
84340,bangalore,android,1
53064,delhi,iphone,0
62680,mumbai,android,0
35949,kolkata,web,0
65414,bangalore,iphone,0
13444,mumbai,web,0
44830,chennai,iphone,0
66969,chennai,android,0
64505,bangalore,web,0
7653,mumbai,iphone,0
87721,kolkata,iphone,1
35813,bangalore,iphone,0
54769,kolkata,android,0
91127,delhi,web,1
95918,mumbai,iphone,1
31007,delhi,iphone,0
76288,bangalore,android,1
78603,bangalore,android,1
69746,chennai,web,0
55029,kolkata,web,0
95918,chennai,iphone,1
39043,bangalore,android,0
53116,mumbai,iphone,0
43501,kolkata,web,0
5728,chennai,web,0
70400,delhi,iphone,1
85837,mumbai,iphone,1
75463,chennai,web,1
75420,chennai,web,0
15676,bangalore,android,0
64970,kolkata,android,0
23679,kolkata,iphone,0
94083,kolkata,iphone,1
14042,kolkata,iphone,0
99488,mumbai,iphone,1
24350,chennai,iphone,0
78289,chennai,android,1
50214,bangalore,android,0
75557,bangalore,iphone,1
79200,kolkata,iphone,1
37957,bangalore,web,1
59445,mumbai,android,0
39638,mumbai,android,1
72317,chennai,android,0
76231,delhi,android,1
11780,kolkata,iphone,0
38345,bangalore,iphone,0
56181,bangalore,web,0
43350,delhi,iphone,0
11477,bangalore,iphone,0
18214,delhi,android,0
59811,chennai,android,0
79204,bangalore,android,0
27914,mumbai,web,0
69204,kolkata,android,0
33516,delhi,android,0
98009,chennai,iphone,1
22814,bangalore,android,0
58611,chennai,android,0
38912,delhi,android,0
73580,kolkata,iphone,1
48720,mumbai,web,0
5332,mumbai,iphone,0
59940,delhi,iphone,0
55875,chennai,android,1
88156,bangalore,android,1
67379,chennai,iphone,0
78963,bangalore,android,1
12805,chennai,web,0
8126,bangalore,android,0
29320,chennai,android,1
74001,kolkata,iphone,1
8913,delhi,iphone,0
98307,mumbai,android,0
51352,delhi,iphone,0
99114,kolkata,web,1
31270,delhi,iphone,0
28560,bangalore,android,1
35633,kolkata,iphone,0
7815,kolkata,web,0
8621,kolkata,iphone,0
93156,mumbai,web,1
22432,chennai,web,1
75191,kolkata,web,1
58286,mumbai,android,0
96695,mumbai,iphone,1
54735,mumbai,web,0
97204,chennai,web,0
19622,bangalore,android,0
41995,chennai,web,0
37441,chennai,android,0
5929,mumbai,web,0
12805,chennai,android,0
22801,bangalore,web,1
18600,kolkata,web,0
36021,kolkata,android,0
42093,delhi,android,0
84979,kolkata,web,1
15972,bangalore,android,0
91128,chennai,android,0
84529,mumbai,web,1
99745,bangalore,android,0
12174,bangalore,iphone,0
78319,chennai,web,0
41868,chennai,android,0
70079,mumbai,iphone,0
25012,kolkata,web,0
40191,delhi,web,0
98670,delhi,iphone,1
92855,kolkata,iphone,1
50297,mumbai,iphone,0
58156,delhi,web,0
34450,kolkata,iphone,0
28659,delhi,iphone,0
70099,delhi,web,1
3627,chennai,web,0
73510,chennai,web,0
5034,chennai,android,0
78914,mumbai,web,0
74482,chennai,android,1
77161,kolkata,web,0
14657,chennai,iphone,0
73877,delhi,web,1
99513,mumbai,android,1
23897,mumbai,web,0
84737,delhi,web,1
53847,chennai,web,0
31078,delhi,web,1
62022,delhi,iphone,0
49327,bangalore,iphone,0
37721,chennai,iphone,0
85239,bangalore,web,1
29653,mumbai,web,0
26192,delhi,android,0
59629,kolkata,android,0
54973,chennai,web,0
2325,kolkata,iphone,0
49157,kolkata,iphone,0
16287,delhi,android,0
49742,bangalore,iphone,0
19138,mumbai,web,0
42989,bangalore,web,0
58739,bangalore,web,0
25494,mumbai,iphone,0
1410,mumbai,iphone,0
31102,chennai,iphone,1
91917,mumbai,web,0
5998,chennai,iphone,0
13705,mumbai,web,0
19199,bangalore,web,0
63663,mumbai,android,0
53225,mumbai,web,0
12911,delhi,web,0
19737,delhi,web,0
3202,kolkata,iphone,0
